RECORDING_SESSION_LABEL,Session_Name,which_face,image_location_x,image_location_y,condition,response,correct_response,accuracy,TRIAL_INDEX,CURRENT_FIX_INDEX,CURRENT_FIX_X,CURRENT_FIX_Y,CURRENT_FIX_DURATION
39,39,B_M_03.jpg,799,675,bottom,z,z,TRUE,91,2,735.7,550.5,201
40,40,B_M_03.jpg,799,675,bottom,z,z,TRUE,29,1,809.2,674.7,206
40,40,B_M_03.jpg,799,675,bottom,z,z,TRUE,29,2,770,730,408
40,40,C_M_03.jpg,799,251,top,/,/,TRUE,30,1,797.1,459.8,136
40,40,C_M_03.jpg,799,251,top,/,/,TRUE,30,2,776.7,300.8,221
40,40,C_M_03.jpg,799,251,top,/,/,TRUE,30,3,767.8,319.4,311
40,40,M_F_04.jpg,799,675,bottom,/,/,TRUE,43,1,835.7,587.8,193
40,40,M_F_04.jpg,799,675,bottom,/,/,TRUE,43,2,771.5,767.1,662
40,40,M_F_04.jpg,799,251,top,/,/,TRUE,46,1,807.5,434.1,190
40,40,M_F_04.jpg,799,251,top,/,/,TRUE,46,2,792.3,278.6,486
40,40,I_M_04.jpg,799,251,top,/,/,TRUE,48,1,826.2,468.1,5
40,40,I_M_04.jpg,799,251,top,/,/,TRUE,48,2,802.1,444.4,176
40,40,I_M_04.jpg,799,251,top,/,/,TRUE,48,3,808.5,319.6,361
40,40,B_M_03.jpg,799,251,top,z,z,TRUE,59,1,808.4,440.7,176
40,40,B_M_03.jpg,799,251,top,z,z,TRUE,59,2,798.3,281.9,251
40,40,B_M_03.jpg,799,251,top,z,z,TRUE,59,3,787.4,321.2,261
40,40,B_M_03.jpg,799,251,top,z,z,TRUE,59,4,782.3,186.7,420
40,40,B_M_03.jpg,799,251,top,z,z,TRUE,59,5,817.5,326.7,98
40,40,I_M_04.jpg,799,675,bottom,/,/,TRUE,75,1,798.7,617.5,206
40,40,I_M_04.jpg,799,675,bottom,/,/,TRUE,75,2,774.7,700.5,463
40,40,C_M_03.jpg,799,675,bottom,/,/,TRUE,76,1,791.4,473.7,211
40,40,C_M_03.jpg,799,675,bottom,/,/,TRUE,76,2,783.9,640.7,169
40,40,C_M_03.jpg,799,675,bottom,/,/,TRUE,76,3,784.4,750.4,326
40,40,C_M_03.jpg,799,675,bottom,/,/,TRUE,76,4,746.4,718.5,509
40,40,C_M_03.jpg,799,675,bottom,/,/,TRUE,76,5,797.6,714.5,322
41,41,I_M_04.jpg,799,675,bottom,/,/,TRUE,8,1,806.5,602,119
41,41,I_M_04.jpg,799,675,bottom,/,/,TRUE,8,2,817.3,674.2,188
41,41,I_M_04.jpg,799,675,bottom,/,/,TRUE,8,3,821,707.2,182
41,41,C_M_03.jpg,799,251,top,/,/,TRUE,19,1,800.6,435.6,157
41,41,C_M_03.jpg,799,251,top,/,/,TRUE,19,2,811,272.7,399
41,41,C_M_03.jpg,799,675,bottom,/,/,TRUE,24,1,799.3,622.1,123
41,41,C_M_03.jpg,799,675,bottom,/,/,TRUE,24,2,790.5,711.5,312
41,41,M_F_04.jpg,799,675,bottom,/,/,TRUE,35,1,806.3,633.9,161
41,41,M_F_04.jpg,799,675,bottom,/,/,TRUE,35,2,804.3,691.5,280
41,41,I_M_04.jpg,799,251,top,/,/,TRUE,44,1,784.3,385.3,121
41,41,I_M_04.jpg,799,251,top,/,/,TRUE,44,2,806.2,268,345
41,41,B_M_03.jpg,799,675,bottom,z,z,TRUE,47,1,803.7,662.1,167
41,41,B_M_03.jpg,799,675,bottom,z,z,TRUE,47,2,811.9,745.8,319
41,41,B_M_03.jpg,799,251,top,z,z,TRUE,56,1,805.8,432.1,129
41,41,B_M_03.jpg,799,251,top,z,z,TRUE,56,2,817.8,301.7,502
41,41,M_F_04.jpg,799,251,top,/,/,TRUE,71,1,805.1,432.4,132
41,41,M_F_04.jpg,799,251,top,/,/,TRUE,71,2,822.8,270.8,446
42,42,B_M_03.jpg,799,251,top,z,z,TRUE,1,1,795.4,451.4,152
42,42,B_M_03.jpg,799,251,top,z,z,TRUE,1,2,803.5,308.3,469
42,42,M_F_04.jpg,799,251,top,/,/,TRUE,12,1,794.7,457.7,155
42,42,M_F_04.jpg,799,251,top,/,/,TRUE,12,2,803.1,287.7,307
42,42,I_M_04.jpg,799,251,top,/,/,TRUE,27,1,777.4,439.3,140
42,42,I_M_04.jpg,799,251,top,/,/,TRUE,27,2,805,288.1,362
42,42,B_M_03.jpg,799,675,bottom,z,z,TRUE,67,1,800.4,603,159
42,42,B_M_03.jpg,799,675,bottom,z,z,TRUE,67,2,802.4,689.6,208
42,42,C_M_03.jpg,799,251,top,/,/,TRUE,80,1,797.6,445.9,155
42,42,C_M_03.jpg,799,251,top,/,/,TRUE,80,2,791.4,285.1,205
42,42,C_M_03.jpg,799,251,top,/,/,TRUE,80,3,806.7,285.5,102
42,42,I_M_04.jpg,799,675,bottom,/,/,TRUE,83,1,794.2,557.1,149
42,42,I_M_04.jpg,799,675,bottom,/,/,TRUE,83,2,789.6,661.5,305
42,42,M_F_04.jpg,799,675,bottom,/,/,TRUE,85,1,798,449.8,134
42,42,M_F_04.jpg,799,675,bottom,/,/,TRUE,85,2,794,625.3,297
42,42,M_F_04.jpg,799,675,bottom,/,/,TRUE,85,3,794.3,664.1,49
42,42,C_M_03.jpg,799,675,bottom,/,/,TRUE,89,1,784.2,497.9,134
42,42,C_M_03.jpg,799,675,bottom,/,/,TRUE,89,2,783.1,619,155
42,42,C_M_03.jpg,799,675,bottom,/,/,TRUE,89,3,787.9,680.5,372
43,43,C_M_03.jpg,799,675,bottom,/,/,TRUE,5,1,809.6,480.3,175
43,43,C_M_03.jpg,799,675,bottom,/,/,TRUE,5,2,803.6,663.3,150
43,43,C_M_03.jpg,799,675,bottom,/,/,TRUE,5,3,835.2,740.6,622
43,43,C_M_03.jpg,799,675,bottom,/,/,TRUE,5,4,791.8,758.9,202
43,43,C_M_03.jpg,799,675,bottom,/,/,TRUE,5,5,807.2,767.2,395
43,43,C_M_03.jpg,799,251,top,/,/,TRUE,14,1,809.8,429.2,134
43,43,C_M_03.jpg,799,251,top,/,/,TRUE,14,2,833,266.6,772
43,43,I_M_04.jpg,799,251,top,/,/,TRUE,28,1,787.2,444.4,140
43,43,I_M_04.jpg,799,251,top,/,/,TRUE,28,2,800.4,277.1,176
43,43,I_M_04.jpg,799,251,top,/,/,TRUE,28,3,822,275.4,339
43,43,B_M_03.jpg,799,675,bottom,z,z,TRUE,39,1,793.9,480.4,123
43,43,B_M_03.jpg,799,675,bottom,z,z,TRUE,39,2,784.9,606,117
43,43,B_M_03.jpg,799,675,bottom,z,z,TRUE,39,3,829.3,671.3,155
43,43,B_M_03.jpg,799,675,bottom,z,z,TRUE,39,4,847.3,703.4,402
43,43,M_F_04.jpg,799,251,top,/,/,TRUE,40,1,798.2,536.1,162
43,43,M_F_04.jpg,799,251,top,/,/,TRUE,40,2,802.4,268,137
43,43,M_F_04.jpg,799,251,top,/,/,TRUE,40,3,814.1,314.9,204
43,43,M_F_04.jpg,799,251,top,/,/,TRUE,40,4,817.6,304.1,245
43,43,B_M_03.jpg,799,251,top,z,z,TRUE,65,1,801.2,443.8,143
43,43,B_M_03.jpg,799,251,top,z,z,TRUE,65,2,800.5,261.9,176
43,43,B_M_03.jpg,799,251,top,z,z,TRUE,65,3,810.3,278.7,165
43,43,B_M_03.jpg,799,251,top,z,z,TRUE,65,4,823.2,279.7,275
43,43,B_M_03.jpg,799,251,top,z,z,TRUE,65,5,773.9,284.1,206
43,43,B_M_03.jpg,799,251,top,z,z,TRUE,65,6,741.6,302.6,404
43,43,I_M_04.jpg,799,675,bottom,/,/,TRUE,72,1,799.1,465.8,175
43,43,I_M_04.jpg,799,675,bottom,/,/,TRUE,72,2,816.6,684.1,184
43,43,I_M_04.jpg,799,675,bottom,/,/,TRUE,72,3,825.8,724.3,193
43,43,I_M_04.jpg,799,675,bottom,/,/,TRUE,72,4,841.2,713.6,471
43,43,M_F_04.jpg,799,675,bottom,/,/,TRUE,73,1,801.1,625.8,158
43,43,M_F_04.jpg,799,675,bottom,/,/,TRUE,73,2,816.3,686,404
44,44,M_F_04.jpg,799,675,bottom,/,/,TRUE,6,1,799.6,591.7,136
44,44,M_F_04.jpg,799,675,bottom,/,/,TRUE,6,2,807.3,676.9,160
44,44,M_F_04.jpg,799,675,bottom,/,/,TRUE,6,3,814.4,729.4,340
44,44,B_M_03.jpg,799,675,bottom,z,z,TRUE,7,1,799.9,613.7,135
44,44,B_M_03.jpg,799,675,bottom,z,z,TRUE,7,2,814.8,724.5,180
44,44,B_M_03.jpg,799,675,bottom,z,z,TRUE,7,3,853.7,770.2,200
44,44,I_M_04.jpg,799,675,bottom,/,/,TRUE,41,1,785.9,587.3,120
44,44,I_M_04.jpg,799,675,bottom,/,/,TRUE,41,2,793.1,731.2,216
44,44,I_M_04.jpg,799,675,bottom,/,/,TRUE,41,3,810.7,768,238
44,44,C_M_03.jpg,799,251,top,/,/,TRUE,55,1,816.9,419.4,138
44,44,C_M_03.jpg,799,251,top,/,/,TRUE,55,2,792.1,274.8,514
44,44,C_M_03.jpg,799,675,bottom,/,/,TRUE,61,1,772.2,601.5,130
44,44,C_M_03.jpg,799,675,bottom,/,/,TRUE,61,2,778.3,699.6,207
44,44,C_M_03.jpg,799,675,bottom,/,/,TRUE,61,3,789,732.5,214
44,44,I_M_04.jpg,799,251,top,/,/,TRUE,63,1,784.5,409,165
44,44,I_M_04.jpg,799,251,top,/,/,TRUE,63,2,758,294.3,542
44,44,B_M_03.jpg,799,251,top,z,z,TRUE,67,1,775.1,312,369
44,44,B_M_03.jpg,799,251,top,z,z,TRUE,67,2,818.2,305.5,62
44,44,M_F_04.jpg,799,251,top,/,/,TRUE,80,1,795.7,439.3,148
44,44,M_F_04.jpg,799,251,top,/,/,TRUE,80,2,784.9,276.2,339
44,44,M_F_04.jpg,799,251,top,/,/,TRUE,80,3,812.4,287.3,117
45,45,B_M_03.jpg,799,675,bottom,z,z,TRUE,23,1,803,628,163
45,45,B_M_03.jpg,799,675,bottom,z,z,TRUE,23,2,794.2,695.2,374
45,45,M_F_04.jpg,799,675,bottom,/,/,TRUE,31,1,811.2,583,114
45,45,M_F_04.jpg,799,675,bottom,/,/,TRUE,31,2,822.7,675.8,581
45,45,B_M_03.jpg,799,251,top,z,z,TRUE,43,1,811.2,308.4,315
45,45,B_M_03.jpg,799,251,top,z,z,TRUE,43,2,830,314.8,253
45,45,I_M_04.jpg,799,251,top,/,/,TRUE,49,1,803.6,416.8,113
45,45,I_M_04.jpg,799,251,top,/,/,TRUE,49,2,813.7,291.8,362
45,45,I_M_04.jpg,799,251,top,/,/,TRUE,49,3,823.1,287.4,320
45,45,C_M_03.jpg,799,251,top,/,/,TRUE,51,1,788.2,420.2,103
45,45,C_M_03.jpg,799,251,top,/,/,TRUE,51,2,790.8,307.9,565
45,45,C_M_03.jpg,799,675,bottom,/,/,TRUE,63,1,814.4,623.9,143
45,45,C_M_03.jpg,799,675,bottom,/,/,TRUE,63,2,809.2,695.4,421
45,45,I_M_04.jpg,799,675,bottom,/,/,TRUE,68,1,829.3,587.7,132
45,45,I_M_04.jpg,799,675,bottom,/,/,TRUE,68,2,807.8,659.5,471
45,45,I_M_04.jpg,799,675,bottom,/,/,TRUE,68,3,820.9,522.4,17
45,45,M_F_04.jpg,799,251,top,/,/,TRUE,81,1,811,428.2,96
45,45,M_F_04.jpg,799,251,top,/,/,TRUE,81,2,813.3,305.8,531
46,46,C_M_03.jpg,799,675,bottom,/,/,TRUE,8,1,812.3,638.8,145
46,46,C_M_03.jpg,799,675,bottom,/,/,TRUE,8,2,833.2,740.9,380
46,46,C_M_03.jpg,799,675,bottom,/,/,TRUE,8,3,858,719.1,1010
46,46,I_M_04.jpg,799,675,bottom,/,/,TRUE,14,1,824.7,640.7,233
46,46,I_M_04.jpg,799,675,bottom,/,/,TRUE,14,2,798.1,688.3,256
46,46,I_M_04.jpg,799,675,bottom,/,/,TRUE,14,3,855,667.7,125
46,46,M_F_04.jpg,799,251,top,/,/,TRUE,16,1,813.1,461,124
46,46,M_F_04.jpg,799,251,top,/,/,TRUE,16,2,801.6,307.9,165
46,46,M_F_04.jpg,799,251,top,/,/,TRUE,16,3,790.7,268.5,283
46,46,C_M_03.jpg,799,251,top,/,/,TRUE,27,1,803.9,448.8,129
46,46,C_M_03.jpg,799,251,top,/,/,TRUE,27,2,783.4,308.6,172
46,46,C_M_03.jpg,799,251,top,/,/,TRUE,27,3,767.9,287.7,311
46,46,B_M_03.jpg,799,251,top,z,z,TRUE,40,1,789.8,463.6,116
46,46,B_M_03.jpg,799,251,top,z,z,TRUE,40,2,774.4,311.6,173
46,46,B_M_03.jpg,799,251,top,z,z,TRUE,40,3,747.4,312.4,194
46,46,B_M_03.jpg,799,251,top,z,z,TRUE,40,4,816.6,318.3,303
46,46,B_M_03.jpg,799,251,top,z,z,TRUE,40,5,824.9,301.9,453
46,46,M_F_04.jpg,799,675,bottom,/,/,TRUE,61,1,811.1,708,269
46,46,M_F_04.jpg,799,675,bottom,/,/,TRUE,61,2,793.1,743.3,259
46,46,B_M_03.jpg,799,675,bottom,z,z,TRUE,94,1,802.7,432.9,110
46,46,B_M_03.jpg,799,675,bottom,z,z,TRUE,94,2,789.4,645.9,145
46,46,B_M_03.jpg,799,675,bottom,z,z,TRUE,94,3,800.7,692.4,187
46,46,B_M_03.jpg,799,675,bottom,z,z,TRUE,94,4,788.3,711.1,182
46,46,I_M_04.jpg,799,251,top,/,/,TRUE,96,1,797.9,420.8,155
46,46,I_M_04.jpg,799,251,top,/,/,TRUE,96,2,774.8,268.2,222
46,46,I_M_04.jpg,799,251,top,/,/,TRUE,96,3,761.5,266.1,172
46,46,I_M_04.jpg,799,251,top,/,/,TRUE,96,4,823.8,278.2,479
47,47,B_M_03.jpg,799,675,bottom,z,z,TRUE,15,1,804.2,475.3,173
47,47,B_M_03.jpg,799,675,bottom,z,z,TRUE,15,2,812.3,632.2,174
47,47,B_M_03.jpg,799,675,bottom,z,z,TRUE,15,3,815.8,710.9,248
47,47,M_F_04.jpg,799,251,top,/,/,TRUE,26,1,798.7,448.9,167
47,47,M_F_04.jpg,799,251,top,/,/,TRUE,26,2,783.5,257.1,429
47,47,M_F_04.jpg,799,251,top,/,/,TRUE,26,3,832.2,258.3,187
47,47,C_M_03.jpg,799,251,top,/,/,TRUE,36,1,795.8,450.9,149
47,47,C_M_03.jpg,799,251,top,/,/,TRUE,36,2,769.7,278.3,456
47,47,C_M_03.jpg,799,675,bottom,/,/,TRUE,57,1,774.1,563.7,70
47,47,C_M_03.jpg,799,675,bottom,/,/,TRUE,57,2,780.1,632.9,172
47,47,C_M_03.jpg,799,675,bottom,/,/,TRUE,57,3,792.1,670.3,372
47,47,M_F_04.jpg,799,675,bottom,/,/,TRUE,66,1,800.8,458.4,185
47,47,M_F_04.jpg,799,675,bottom,/,/,TRUE,66,2,813.5,663.9,170
47,47,M_F_04.jpg,799,675,bottom,/,/,TRUE,66,3,810.4,712.1,563
47,47,I_M_04.jpg,799,251,top,/,/,TRUE,80,1,804,510.6,136
47,47,I_M_04.jpg,799,251,top,/,/,TRUE,80,2,790.2,230,543
47,47,B_M_03.jpg,799,251,top,z,z,TRUE,84,1,796.3,473.7,203
47,47,B_M_03.jpg,799,251,top,z,z,TRUE,84,2,753.7,229.2,277
47,47,B_M_03.jpg,799,251,top,z,z,TRUE,84,3,763.5,203.7,151
47,47,I_M_04.jpg,799,675,bottom,/,/,TRUE,88,1,814.1,480.7,166
47,47,I_M_04.jpg,799,675,bottom,/,/,TRUE,88,2,817.3,645.1,437
47,47,I_M_04.jpg,799,675,bottom,/,/,TRUE,88,3,787.6,666.9,78
48,48,M_F_04.jpg,799,675,bottom,/,/,TRUE,35,1,787.6,688.5,280
48,48,M_F_04.jpg,799,675,bottom,/,/,TRUE,35,2,826.8,711.4,223
48,48,M_F_04.jpg,799,675,bottom,/,/,TRUE,35,3,786.7,778.1,135
48,48,M_F_04.jpg,799,251,top,/,/,TRUE,58,1,786.9,427.3,110
48,48,M_F_04.jpg,799,251,top,/,/,TRUE,58,2,788.3,290.3,247
48,48,M_F_04.jpg,799,251,top,/,/,TRUE,58,3,810.2,274.5,271
48,48,B_M_03.jpg,799,251,top,z,z,TRUE,60,1,785.9,439.9,116
48,48,B_M_03.jpg,799,251,top,z,z,TRUE,60,2,789.5,282.2,410
48,48,B_M_03.jpg,799,675,bottom,z,z,TRUE,69,1,822.2,702.2,472
48,48,C_M_03.jpg,799,675,bottom,z,/,FALSE,72,1,800.6,611.8,122
48,48,C_M_03.jpg,799,675,bottom,z,/,FALSE,72,2,782.5,705.2,527
48,48,C_M_03.jpg,799,675,bottom,z,/,FALSE,72,3,758.7,793.6,239
48,48,I_M_04.jpg,799,675,bottom,/,/,TRUE,76,1,803.3,595.5,125
48,48,I_M_04.jpg,799,675,bottom,/,/,TRUE,76,2,805.7,682.4,556
48,48,I_M_04.jpg,799,251,top,/,/,TRUE,82,1,815.6,446.6,110
48,48,I_M_04.jpg,799,251,top,/,/,TRUE,82,2,823.9,322.1,186
48,48,I_M_04.jpg,799,251,top,/,/,TRUE,82,3,851.1,306.9,398
48,48,C_M_03.jpg,799,251,top,/,/,TRUE,87,1,775.6,438,120
48,48,C_M_03.jpg,799,251,top,/,/,TRUE,87,2,770.3,302.5,365
48,48,C_M_03.jpg,799,251,top,/,/,TRUE,87,3,764.2,339.8,78
49,49,M_F_04.jpg,799,675,bottom,/,/,TRUE,23,1,836.6,720.1,559
49,49,I_M_04.jpg,799,251,top,/,/,TRUE,27,1,798.6,440.6,155
49,49,I_M_04.jpg,799,251,top,/,/,TRUE,27,2,785.2,294.2,280
49,49,I_M_04.jpg,799,251,top,/,/,TRUE,27,3,783.3,272.2,190
49,49,B_M_03.jpg,799,251,top,z,z,TRUE,34,1,797.7,414.5,173
49,49,B_M_03.jpg,799,251,top,z,z,TRUE,34,2,784.3,211,376
49,49,C_M_03.jpg,799,675,bottom,z,/,FALSE,47,1,820.8,668.5,314
49,49,C_M_03.jpg,799,675,bottom,z,/,FALSE,47,2,799.5,732.2,141
49,49,I_M_04.jpg,799,675,bottom,/,/,TRUE,54,1,807.2,634.2,192
49,49,I_M_04.jpg,799,675,bottom,/,/,TRUE,54,2,819.7,773.2,351
49,49,C_M_03.jpg,799,251,top,/,/,TRUE,77,1,773.1,453.6,143
49,49,C_M_03.jpg,799,251,top,/,/,TRUE,77,2,764.8,309.6,219
49,49,C_M_03.jpg,799,251,top,/,/,TRUE,77,3,760.7,294.8,222
49,49,M_F_04.jpg,799,251,top,/,/,TRUE,88,1,796.4,428,182
49,49,M_F_04.jpg,799,251,top,/,/,TRUE,88,2,778.3,249.7,376
49,49,B_M_03.jpg,799,675,bottom,z,z,TRUE,91,1,805.5,450.7,3
49,49,B_M_03.jpg,799,675,bottom,z,z,TRUE,91,2,795.8,440.8,176
49,49,B_M_03.jpg,799,675,bottom,z,z,TRUE,91,3,790.5,688.1,209
49,49,B_M_03.jpg,799,675,bottom,z,z,TRUE,91,4,829.4,781,369
50,50,C_M_03.jpg,799,675,bottom,.,/,FALSE,15,1,780.4,525.5,123
50,50,C_M_03.jpg,799,675,bottom,.,/,FALSE,15,2,779,646.8,240
50,50,C_M_03.jpg,799,675,bottom,.,/,FALSE,15,3,770,687.2,423
50,50,C_M_03.jpg,799,675,bottom,.,/,FALSE,15,4,821.1,704.4,350
50,50,M_F_04.jpg,799,251,top,.,/,FALSE,31,1,796.8,442.6,132
50,50,M_F_04.jpg,799,251,top,.,/,FALSE,31,2,788.7,284.1,178
50,50,M_F_04.jpg,799,251,top,.,/,FALSE,31,3,778.7,271.8,379
50,50,M_F_04.jpg,799,251,top,.,/,FALSE,31,4,821.7,273.4,271
50,50,M_F_04.jpg,799,251,top,.,/,FALSE,31,5,773,281,407
50,50,M_F_04.jpg,799,251,top,.,/,FALSE,31,6,809.7,271.6,146
50,50,M_F_04.jpg,799,675,bottom,.,/,FALSE,41,1,788.2,576.4,115
50,50,M_F_04.jpg,799,675,bottom,.,/,FALSE,41,2,770.6,689.2,178
50,50,M_F_04.jpg,799,675,bottom,.,/,FALSE,41,3,771.5,726.9,447
50,50,I_M_04.jpg,799,251,top,.,/,FALSE,64,1,795.2,398,162
50,50,I_M_04.jpg,799,251,top,.,/,FALSE,64,2,810.8,331.8,615
50,50,B_M_03.jpg,799,675,bottom,x,z,FALSE,77,1,795.3,506.8,104
50,50,B_M_03.jpg,799,675,bottom,x,z,FALSE,77,2,804.2,643.3,144
50,50,B_M_03.jpg,799,675,bottom,x,z,FALSE,77,3,795.6,726.3,289
50,50,C_M_03.jpg,799,251,top,.,/,FALSE,78,1,798.4,408.2,167
50,50,C_M_03.jpg,799,251,top,.,/,FALSE,78,2,796.6,277.1,230
50,50,C_M_03.jpg,799,251,top,.,/,FALSE,78,3,777.9,275.7,243
50,50,C_M_03.jpg,799,251,top,.,/,FALSE,78,4,824.4,275.8,120
50,50,I_M_04.jpg,799,675,bottom,.,/,FALSE,84,1,782.4,647.4,235
50,50,I_M_04.jpg,799,675,bottom,.,/,FALSE,84,2,759.1,673.1,292
50,50,I_M_04.jpg,799,675,bottom,.,/,FALSE,84,3,821,714.1,113
50,50,B_M_03.jpg,799,251,top,z,z,TRUE,92,1,804,406.6,125
50,50,B_M_03.jpg,799,251,top,z,z,TRUE,92,2,796,256.4,390
50,50,B_M_03.jpg,799,251,top,z,z,TRUE,92,3,758.5,272.7,209
